lon,lat,x,y,z,vp,vs,vp_vs_ratio
-85.433,10.998,80.000,200.000,0.000,5.350,0.000,0.0000
-85.433,10.998,80.000,200.000,5.000,6.120,0.000,0.0000
-85.433,10.998,80.000,200.000,9.000,6.120,0.000,0.0000
-85.433,10.998,80.000,200.000,13.000,6.280,0.000,0.0000
-85.433,10.998,80.000,200.000,16.000,6.460,0.000,0.0000
-85.433,10.998,80.000,200.000,20.000,6.720,0.000,0.0000
-85.433,10.998,80.000,200.000,25.000,7.010,0.000,0.0000
-85.433,10.998,80.000,200.000,30.000,7.390,0.000,0.0000
-85.433,10.998,80.000,200.000,35.000,7.550,0.000,0.0000
-85.433,10.998,80.000,200.000,40.000,8.140,0.000,0.0000
-85.433,10.998,80.000,200.000,50.000,8.140,0.000,0.0000
-85.433,10.998,80.000,200.000,65.000,8.260,0.000,0.0000
-85.433,10.998,80.000,200.000,90.000,8.260,0.000,0.0000
-85.433,10.998,80.000,200.000,700.000,10.300,0.000,0.0000
-85.433,11.178,80.000,220.000,-10.000,3.000,0.000,0.0000
-85.433,11.178,80.000,220.000,0.000,5.350,0.000,0.0000
-85.433,11.178,80.000,220.000,5.000,6.120,0.000,0.0000
-85.433,11.178,80.000,220.000,9.000,6.120,0.000,0.0000
-85.433,11.178,80.000,220.000,13.000,6.280,0.000,0.0000
-85.433,11.178,80.000,220.000,16.000,6.460,0.000,0.0000
-85.433,11.178,80.000,220.000,20.000,6.720,0.000,0.0000
-85.433,11.178,80.000,220.000,25.000,7.010,0.000,0.0000
-85.433,11.178,80.000,220.000,30.000,7.390,0.000,0.0000
-85.433,11.178,80.000,220.000,35.000,7.550,0.000,0.0000
-85.433,11.178,80.000,220.000,40.000,8.140,0.000,0.0000
-85.433,11.178,80.000,220.000,50.000,8.140,0.000,0.0000
-85.433,11.178,80.000,220.000,65.000,8.260,0.000,0.0000
-85.433,11.178,80.000,220.000,90.000,8.260,0.000,0.0000
-85.433,11.178,80.000,220.000,700.000,10.300,0.000,0.0000
-85.436,12.347,80.000,350.000,-10.000,3.000,0.000,0.0000
-85.436,12.347,80.000,350.000,0.000,5.350,0.000,0.0000
-85.436,12.347,80.000,350.000,5.000,6.120,0.000,0.0000
-85.436,12.347,80.000,350.000,9.000,6.120,0.000,0.0000
-85.436,12.347,80.000,350.000,13.000,6.280,0.000,0.0000
-85.436,12.347,80.000,350.000,16.000,6.460,0.000,0.0000
-85.436,12.347,80.000,350.000,20.000,6.720,0.000,0.0000
-85.436,12.347,80.000,350.000,25.000,7.010,0.000,0.0000
-85.436,12.347,80.000,350.000,30.000,7.390,0.000,0.0000
-85.436,12.347,80.000,350.000,35.000,7.550,0.000,0.0000
-85.436,12.347,80.000,350.000,40.000,8.140,0.000,0.0000
-85.436,12.347,80.000,350.000,50.000,8.140,0.000,0.0000
-85.436,12.347,80.000,350.000,65.000,8.260,0.000,0.0000
-85.436,12.347,80.000,350.000,90.000,8.260,0.000,0.0000
-85.436,12.347,80.000,350.000,700.000,10.300,0.000,0.0000
-85.609,8.300,100.000,-100.000,-10.000,3.000,0.000,0.0000
-85.609,8.300,100.000,-100.000,0.000,5.350,0.000,0.0000
-85.609,8.300,100.000,-100.000,5.000,6.120,0.000,0.0000
-85.609,8.300,100.000,-100.000,9.000,6.120,0.000,0.0000
-85.609,8.300,100.000,-100.000,13.000,6.280,0.000,0.0000
-85.609,8.300,100.000,-100.000,16.000,6.460,0.000,0.0000
-85.609,8.300,100.000,-100.000,20.000,6.720,0.000,0.0000
-85.609,8.300,100.000,-100.000,25.000,7.010,0.000,0.0000
-85.609,8.300,100.000,-100.000,30.000,7.390,0.000,0.0000
-85.609,8.300,100.000,-100.000,35.000,7.550,0.000,0.0000
-85.609,8.300,100.000,-100.000,40.000,8.140,0.000,0.0000
-85.609,8.300,100.000,-100.000,50.000,8.140,0.000,0.0000
-85.609,8.300,100.000,-100.000,65.000,8.260,0.000,0.0000
-85.609,8.300,100.000,-100.000,90.000,8.260,0.000,0.0000
-85.609,8.300,100.000,-100.000,700.000,10.300,0.000,0.0000
-85.611,9.199,100.000,0.000,-10.000,3.000,0.000,0.0000
-85.611,9.199,100.000,0.000,0.000,5.350,0.000,0.0000
-85.611,9.199,100.000,0.000,5.000,6.120,0.000,0.0000
-85.611,9.199,100.000,0.000,9.000,6.120,0.000,0.0000
-85.611,9.199,100.000,0.000,13.000,6.280,0.000,0.0000
-85.611,9.199,100.000,0.000,16.000,6.460,0.000,0.0000
-85.611,9.199,100.000,0.000,20.000,6.720,0.000,0.0000
-85.611,9.199,100.000,0.000,25.000,7.010,0.000,0.0000
-85.611,9.199,100.000,0.000,30.000,7.390,0.000,0.0000
-85.611,9.199,100.000,0.000,35.000,7.550,0.000,0.0000
-85.611,9.199,100.000,0.000,40.000,8.140,0.000,0.0000
-85.611,9.199,100.000,0.000,50.000,8.140,0.000,0.0000
-85.611,9.199,100.000,0.000,65.000,8.260,0.000,0.0000
-85.611,9.199,100.000,0.000,90.000,8.260,0.000,0.0000
-85.611,9.199,100.000,0.000,700.000,10.300,0.000,0.0000
-85.612,9.379,100.000,20.000,-10.000,3.000,0.000,0.0000
-85.612,9.379,100.000,20.000,0.000,5.350,0.000,0.0000
-85.612,9.379,100.000,20.000,5.000,6.120,0.000,0.0000
-85.612,9.379,100.000,20.000,9.000,6.120,0.000,0.0000
-85.612,9.379,100.000,20.000,13.000,6.280,0.000,0.0000
-85.612,9.379,100.000,20.000,16.000,6.460,0.000,0.0000
-85.612,9.379,100.000,20.000,20.000,6.720,0.000,0.0000
-85.612,9.379,100.000,20.000,25.000,7.010,0.000,0.0000
-85.612,9.379,100.000,20.000,30.000,7.390,0.000,0.0000
-85.612,9.379,100.000,20.000,35.000,7.550,0.000,0.0000
-85.612,9.379,100.000,20.000,40.000,8.140,0.000,0.0000
-85.612,9.379,100.000,20.000,50.000,8.140,0.000,0.0000
-85.612,9.379,100.000,20.000,65.000,8.260,0.000,0.0000
-85.612,9.379,100.000,20.000,90.000,8.260,0.000,0.0000
-85.612,9.379,100.000,20.000,700.000,10.300,0.000,0.0000
-85.612,9.559,100.000,40.000,-10.000,3.000,0.000,0.0000
-85.612,9.559,100.000,40.000,0.000,5.350,0.000,0.0000
-85.612,9.559,100.000,40.000,5.000,6.120,0.000,0.0000
-85.612,9.559,100.000,40.000,9.000,6.120,0.000,0.0000
-85.612,9.559,100.000,40.000,13.000,6.280,0.000,0.0000
-85.612,9.559,100.000,40.000,16.000,6.460,0.000,0.0000
-85.612,9.559,100.000,40.000,20.000,6.720,0.000,0.0000
-85.612,9.559,100.000,40.000,25.000,7.010,0.000,0.0000
-85.612,9.559,100.000,40.000,30.000,7.390,0.000,0.0000
-85.612,9.559,100.000,40.000,35.000,7.550,0.000,0.0000
-85.612,9.559,100.000,40.000,40.000,8.140,0.000,0.0000
-85.612,9.559,100.000,40.000,50.000,8.140,0.000,0.0000
-85.612,9.559,100.000,40.000,65.000,8.260,0.000,0.0000
-85.612,9.559,100.000,40.000,90.000,8.260,0.000,0.0000
-85.612,9.559,100.000,40.000,700.000,10.300,0.000,0.0000
-85.612,9.738,100.000,60.000,-10.000,3.000,0.000,0.0000
-85.612,9.738,100.000,60.000,0.000,5.350,0.000,0.0000
-85.612,9.738,100.000,60.000,5.000,6.120,0.000,0.0000
-85.612,9.738,100.000,60.000,9.000,6.120,0.000,0.0000
-85.612,9.738,100.000,60.000,13.000,6.280,0.000,0.0000
-85.612,9.738,100.000,60.000,16.000,6.460,0.000,0.0000
-85.612,9.738,100.000,60.000,20.000,6.720,0.000,0.0000
-85.612,9.738,100.000,60.000,25.000,7.010,0.000,0.0000
-85.612,9.738,100.000,60.000,30.000,7.390,0.000,0.0000
-85.612,9.738,100.000,60.000,35.000,7.550,0.000,0.0000
-85.612,9.738,100.000,60.000,40.000,8.140,0.000,0.0000
-85.612,9.738,100.000,60.000,50.000,8.140,0.000,0.0000
-85.612,9.738,100.000,60.000,65.000,8.260,0.000,0.0000
-85.612,9.738,100.000,60.000,90.000,8.260,0.000,0.0000
-85.612,9.738,100.000,60.000,700.000,10.300,0.000,0.0000
-85.613,9.918,100.000,80.000,-10.000,3.000,0.000,0.0000
-85.613,9.918,100.000,80.000,0.000,5.350,0.000,0.0000
-85.613,9.918,100.000,80.000,5.000,6.120,0.000,0.0000
-85.613,9.918,100.000,80.000,9.000,6.120,0.000,0.0000
-85.613,9.918,100.000,80.000,13.000,6.280,0.000,0.0000
-85.613,9.918,100.000,80.000,16.000,6.460,0.000,0.0000
-85.613,9.918,100.000,80.000,20.000,6.720,0.000,0.0000
-85.613,9.918,100.000,80.000,25.000,7.010,0.000,0.0000
-85.613,9.918,100.000,80.000,30.000,7.390,0.000,0.0000
-85.613,9.918,100.000,80.000,35.000,7.550,0.000,0.0000
-85.613,9.918,100.000,80.000,40.000,8.140,0.000,0.0000
-85.613,9.918,100.000,80.000,50.000,8.140,0.000,0.0000
-85.613,9.918,100.000,80.000,65.000,8.260,0.000,0.0000
-85.613,9.918,100.000,80.000,90.000,8.260,0.000,0.0000
-85.613,9.918,100.000,80.000,700.000,10.300,0.000,0.0000
-85.613,10.098,100.000,100.000,-10.000,3.000,0.000,0.0000
-85.613,10.098,100.000,100.000,0.000,5.350,0.000,0.0000
-85.613,10.098,100.000,100.000,5.000,6.120,0.000,0.0000
-85.613,10.098,100.000,100.000,9.000,6.120,0.000,0.0000
-85.613,10.098,100.000,100.000,13.000,6.280,0.000,0.0000
-85.613,10.098,100.000,100.000,16.000,6.460,0.000,0.0000
-85.613,10.098,100.000,100.000,20.000,6.720,0.000,0.0000
-85.613,10.098,100.000,100.000,25.000,7.010,0.000,0.0000
-85.613,10.098,100.000,100.000,30.000,7.390,0.000,0.0000
-85.613,10.098,100.000,100.000,35.000,7.550,0.000,0.0000
-85.613,10.098,100.000,100.000,40.000,8.140,0.000,0.0000
-85.613,10.098,100.000,100.000,50.000,8.140,0.000,0.0000
-85.613,10.098,100.000,100.000,65.000,8.260,0.000,0.0000
-85.613,10.098,100.000,100.000,90.000,8.260,0.000,0.0000
-85.613,10.098,100.000,100.000,700.000,10.300,0.000,0.0000
-85.614,10.278,100.000,120.000,-10.000,3.000,0.000,0.0000
-85.614,10.278,100.000,120.000,0.000,5.350,0.000,0.0000
-85.614,10.278,100.000,120.000,5.000,6.120,0.000,0.0000
-85.614,10.278,100.000,120.000,9.000,6.120,0.000,0.0000
-85.614,10.278,100.000,120.000,13.000,6.280,0.000,0.0000
-85.614,10.278,100.000,120.000,16.000,6.460,0.000,0.0000
-85.614,10.278,100.000,120.000,20.000,6.720,0.000,0.0000
-85.614,10.278,100.000,120.000,25.000,7.010,0.000,0.0000
-85.614,10.278,100.000,120.000,30.000,7.390,0.000,0.0000
-85.614,10.278,100.000,120.000,35.000,7.550,0.000,0.0000
-85.614,10.278,100.000,120.000,40.000,8.140,0.000,0.0000
-85.614,10.278,100.000,120.000,50.000,8.140,0.000,0.0000
-85.614,10.278,100.000,120.000,65.000,8.260,0.000,0.0000
-85.614,10.278,100.000,120.000,90.000,8.260,0.000,0.0000
-85.614,10.278,100.000,120.000,700.000,10.300,0.000,0.0000
-85.614,10.458,100.000,140.000,-10.000,3.000,0.000,0.0000
-85.614,10.458,100.000,140.000,0.000,5.350,0.000,0.0000
-85.614,10.458,100.000,140.000,5.000,6.120,0.000,0.0000
-85.614,10.458,100.000,140.000,9.000,6.120,0.000,0.0000
-85.614,10.458,100.000,140.000,13.000,6.280,0.000,0.0000
-85.614,10.458,100.000,140.000,16.000,6.460,0.000,0.0000
-85.614,10.458,100.000,140.000,20.000,6.720,0.000,0.0000
-85.614,10.458,100.000,140.000,25.000,7.010,0.000,0.0000
-85.614,10.458,100.000,140.000,30.000,7.390,0.000,0.0000
-85.614,10.458,100.000,140.000,35.000,7.550,0.000,0.0000
-85.614,10.458,100.000,140.000,40.000,8.140,0.000,0.0000
-85.614,10.458,100.000,140.000,50.000,8.140,0.000,0.0000
-85.614,10.458,100.000,140.000,65.000,8.260,0.000,0.0000
-85.614,10.458,100.000,140.000,90.000,8.260,0.000,0.0000
-85.614,10.458,100.000,140.000,700.000,10.300,0.000,0.0000
-85.615,10.638,100.000,160.000,-10.000,3.000,0.000,0.0000
-85.615,10.638,100.000,160.000,0.000,5.350,0.000,0.0000
-85.615,10.638,100.000,160.000,5.000,6.120,0.000,0.0000
-85.615,10.638,100.000,160.000,9.000,6.120,0.000,0.0000
-85.615,10.638,100.000,160.000,13.000,6.280,0.000,0.0000
-85.615,10.638,100.000,160.000,16.000,6.460,0.000,0.0000
-85.615,10.638,100.000,160.000,20.000,6.720,0.000,0.0000
-85.615,10.638,100.000,160.000,25.000,7.010,0.000,0.0000
-85.615,10.638,100.000,160.000,30.000,7.390,0.000,0.0000
-85.615,10.638,100.000,160.000,35.000,7.550,0.000,0.0000
-85.615,10.638,100.000,160.000,40.000,8.140,0.000,0.0000
-85.615,10.638,100.000,160.000,50.000,8.140,0.000,0.0000
-85.615,10.638,100.000,160.000,65.000,8.260,0.000,0.0000
-85.615,10.638,100.000,160.000,90.000,8.260,0.000,0.0000
-85.615,10.638,100.000,160.000,700.000,10.300,0.000,0.0000
-85.615,10.818,100.000,180.000,-10.000,3.000,0.000,0.0000
-85.615,10.818,100.000,180.000,0.000,5.350,0.000,0.0000
-85.615,10.818,100.000,180.000,5.000,6.120,0.000,0.0000
-85.615,10.818,100.000,180.000,9.000,6.120,0.000,0.0000
-85.615,10.818,100.000,180.000,13.000,6.280,0.000,0.0000
-85.615,10.818,100.000,180.000,16.000,6.460,0.000,0.0000
-85.615,10.818,100.000,180.000,20.000,6.720,0.000,0.0000
-85.615,10.818,100.000,180.000,25.000,7.010,0.000,0.0000
-85.615,10.818,100.000,180.000,30.000,7.390,0.000,0.0000
-85.615,10.818,100.000,180.000,35.000,7.550,0.000,0.0000
-85.615,10.818,100.000,180.000,40.000,8.140,0.000,0.0000
-85.615,10.818,100.000,180.000,50.000,8.140,0.000,0.0000
-85.615,10.818,100.000,180.000,65.000,8.260,0.000,0.0000
-85.615,10.818,100.000,180.000,90.000,8.260,0.000,0.0000
-85.615,10.818,100.000,180.000,700.000,10.300,0.000,0.0000
-85.616,10.997,100.000,200.000,-10.000,3.000,0.000,0.0000
-85.616,10.997,100.000,200.000,0.000,5.350,0.000,0.0000
-85.616,10.997,100.000,200.000,5.000,6.120,0.000,0.0000
-85.616,10.997,100.000,200.000,9.000,6.120,0.000,0.0000
-85.616,10.997,100.000,200.000,13.000,6.280,0.000,0.0000
-85.616,10.997,100.000,200.000,16.000,6.460,0.000,0.0000
-85.616,10.997,100.000,200.000,20.000,6.720,0.000,0.0000
-85.616,10.997,100.000,200.000,25.000,7.010,0.000,0.0000
-85.616,10.997,100.000,200.000,30.000,7.390,0.000,0.0000
-85.616,10.997,100.000,200.000,35.000,7.550,0.000,0.0000
-85.616,10.997,100.000,200.000,40.000,8.140,0.000,0.0000
-85.616,10.997,100.000,200.000,50.000,8.140,0.000,0.0000
-85.616,10.997,100.000,200.000,65.000,8.260,0.000,0.0000
-85.616,10.997,100.000,200.000,90.000,8.260,0.000,0.0000
-85.616,10.997,100.000,200.000,700.000,10.300,0.000,0.0000
-85.617,11.177,100.000,220.000,-10.000,3.000,0.000,0.0000
-85.617,11.177,100.000,220.000,0.000,5.350,0.000,0.0000
-85.617,11.177,100.000,220.000,5.000,6.120,0.000,0.0000
-85.617,11.177,100.000,220.000,9.000,6.120,0.000,0.0000
-85.617,11.177,100.000,220.000,13.000,6.280,0.000,0.0000
-85.617,11.177,100.000,220.000,16.000,6.460,0.000,0.0000
-85.617,11.177,100.000,220.000,20.000,6.720,0.000,0.0000
-85.617,11.177,100.000,220.000,25.000,7.010,0.000,0.0000
-85.617,11.177,100.000,220.000,30.000,7.390,0.000,0.0000
-85.617,11.177,100.000,220.000,35.000,7.550,0.000,0.0000
-85.617,11.177,100.000,220.000,40.000,8.140,0.000,0.0000
-85.617,11.177,100.000,220.000,50.000,8.140,0.000,0.0000
-85.617,11.177,100.000,220.000,65.000,8.260,0.000,0.0000
-85.617,11.177,100.000,220.000,90.000,8.260,0.000,0.0000
-85.617,11.177,100.000,220.000,700.000,10.300,0.000,0.0000
-85.620,12.346,100.000,350.000,-10.000,3.000,0.000,0.0000
-85.620,12.346,100.000,350.000,0.000,5.350,0.000,0.0000
-85.620,12.346,100.000,350.000,5.000,6.120,0.000,0.0000
-85.620,12.346,100.000,350.000,9.000,6.120,0.000,0.0000
-85.620,12.346,100.000,350.000,13.000,6.280,0.000,0.0000
-85.620,12.346,100.000,350.000,16.000,6.460,0.000,0.0000
-85.620,12.346,100.000,350.000,20.000,6.720,0.000,0.0000
-85.620,12.346,100.000,350.000,25.000,7.010,0.000,0.0000
-85.620,12.346,100.000,350.000,30.000,7.390,0.000,0.0000
-85.620,12.346,100.000,350.000,35.000,7.550,0.000,0.0000
-85.620,12.346,100.000,350.000,40.000,8.140,0.000,0.0000
-85.620,12.346,100.000,350.000,50.000,8.140,0.000,0.0000
-85.620,12.346,100.000,350.000,65.000,8.260,0.000,0.0000
-85.620,12.346,100.000,350.000,90.000,8.260,0.000,0.0000
-85.620,12.346,100.000,350.000,700.000,10.300,0.000,0.0000
-85.791,8.299,120.000,-100.000,-10.000,3.000,0.000,0.0000
-85.791,8.299,120.000,-100.000,0.000,5.350,0.000,0.0000
-85.791,8.299,120.000,-100.000,5.000,6.120,0.000,0.0000
-85.791,8.299,120.000,-100.000,9.000,6.120,0.000,0.0000
-85.791,8.299,120.000,-100.000,13.000,6.280,0.000,0.0000
-85.791,8.299,120.000,-100.000,16.000,6.460,0.000,0.0000
-85.791,8.299,120.000,-100.000,20.000,6.720,0.000,0.0000
-85.791,8.299,120.000,-100.000,25.000,7.010,0.000,0.0000
-85.791,8.299,120.000,-100.000,30.000,7.390,0.000,0.0000
-85.791,8.299,120.000,-100.000,35.000,7.550,0.000,0.0000
-85.791,8.299,120.000,-100.000,40.000,8.140,0.000,0.0000
-85.791,8.299,120.000,-100.000,50.000,8.140,0.000,0.0000
-85.791,8.299,120.000,-100.000,65.000,8.260,0.000,0.0000
-85.791,8.299,120.000,-100.000,90.000,8.260,0.000,0.0000
-85.791,8.299,120.000,-100.000,700.000,10.300,0.000,0.0000
-85.793,9.198,120.000,0.000,-10.000,3.000,0.000,0.0000
-85.793,9.198,120.000,0.000,0.000,5.350,0.000,0.0000
-85.793,9.198,120.000,0.000,5.000,6.120,0.000,0.0000
-85.793,9.198,120.000,0.000,9.000,6.120,0.000,0.0000
-85.793,9.198,120.000,0.000,13.000,6.280,0.000,0.0000
-85.793,9.198,120.000,0.000,16.000,6.460,0.000,0.0000
-85.793,9.198,120.000,0.000,20.000,6.720,0.000,0.0000
-85.793,9.198,120.000,0.000,25.000,7.010,0.000,0.0000
-85.793,9.198,120.000,0.000,30.000,7.390,0.000,0.0000
-85.793,9.198,120.000,0.000,35.000,7.550,0.000,0.0000
-85.793,9.198,120.000,0.000,40.000,8.140,0.000,0.0000
-85.793,9.198,120.000,0.000,50.000,8.140,0.000,0.0000
-85.793,9.198,120.000,0.000,65.000,8.260,0.000,0.0000
-85.793,9.198,120.000,0.000,90.000,8.260,0.000,0.0000
-85.793,9.198,120.000,0.000,700.000,10.300,0.000,0.0000
-85.794,9.378,120.000,20.000,-10.000,3.000,0.000,0.0000
-85.794,9.378,120.000,20.000,0.000,5.350,0.000,0.0000
-85.794,9.378,120.000,20.000,5.000,6.120,0.000,0.0000
-85.794,9.378,120.000,20.000,9.000,6.120,0.000,0.0000
-85.794,9.378,120.000,20.000,13.000,6.280,0.000,0.0000
-85.794,9.378,120.000,20.000,16.000,6.460,0.000,0.0000
-85.794,9.378,120.000,20.000,20.000,6.720,0.000,0.0000
-85.794,9.378,120.000,20.000,25.000,7.010,0.000,0.0000
-85.794,9.378,120.000,20.000,30.000,7.390,0.000,0.0000
-85.794,9.378,120.000,20.000,35.000,7.550,0.000,0.0000
-85.794,9.378,120.000,20.000,40.000,8.140,0.000,0.0000
-85.794,9.378,120.000,20.000,50.000,8.140,0.000,0.0000
-85.794,9.378,120.000,20.000,65.000,8.260,0.000,0.0000
-85.794,9.378,120.000,20.000,90.000,8.260,0.000,0.0000
-85.794,9.378,120.000,20.000,700.000,10.300,0.000,0.0000
-85.794,9.558,120.000,40.000,-10.000,3.000,0.000,0.0000
-85.794,9.558,120.000,40.000,0.000,5.350,0.000,0.0000
-85.794,9.558,120.000,40.000,5.000,6.120,0.000,0.0000
-85.794,9.558,120.000,40.000,9.000,6.120,0.000,0.0000
-85.794,9.558,120.000,40.000,13.000,6.280,0.000,0.0000
-85.794,9.558,120.000,40.000,16.000,6.460,0.000,0.0000
-85.794,9.558,120.000,40.000,20.000,6.720,0.000,0.0000
-85.794,9.558,120.000,40.000,25.000,7.010,0.000,0.0000
-85.794,9.558,120.000,40.000,30.000,7.390,0.000,0.0000
-85.794,9.558,120.000,40.000,35.000,7.550,0.000,0.0000
-85.794,9.558,120.000,40.000,40.000,8.140,0.000,0.0000
-85.794,9.558,120.000,40.000,50.000,8.140,0.000,0.0000
-85.794,9.558,120.000,40.000,65.000,8.260,0.000,0.0000
-85.794,9.558,120.000,40.000,90.000,8.260,0.000,0.0000
-85.794,9.558,120.000,40.000,700.000,10.300,0.000,0.0000
-85.795,9.738,120.000,60.000,-10.000,3.000,0.000,0.0000
-85.795,9.738,120.000,60.000,0.000,5.350,0.000,0.0000
-85.795,9.738,120.000,60.000,5.000,6.120,0.000,0.0000
-85.795,9.738,120.000,60.000,9.000,6.120,0.000,0.0000
-85.795,9.738,120.000,60.000,13.000,6.280,0.000,0.0000
-85.795,9.738,120.000,60.000,16.000,6.460,0.000,0.0000
-85.795,9.738,120.000,60.000,20.000,6.720,0.000,0.0000
-85.795,9.738,120.000,60.000,25.000,7.010,0.000,0.0000
-85.795,9.738,120.000,60.000,30.000,7.390,0.000,0.0000
-85.795,9.738,120.000,60.000,35.000,7.550,0.000,0.0000
-85.795,9.738,120.000,60.000,40.000,8.140,0.000,0.0000
-85.795,9.738,120.000,60.000,50.000,8.140,0.000,0.0000
-85.795,9.738,120.000,60.000,65.000,8.260,0.000,0.0000
-85.795,9.738,120.000,60.000,90.000,8.260,0.000,0.0000
-85.795,9.738,120.000,60.000,700.000,10.300,0.000,0.0000
-85.796,9.918,120.000,80.000,-10.000,3.000,0.000,0.0000
-85.796,9.918,120.000,80.000,0.000,5.350,0.000,0.0000
-85.796,9.918,120.000,80.000,5.000,6.120,0.000,0.0000
-85.796,9.918,120.000,80.000,9.000,6.120,0.000,0.0000
-85.796,9.918,120.000,80.000,13.000,6.280,0.000,0.0000
-85.796,9.918,120.000,80.000,16.000,6.460,0.000,0.0000
-85.796,9.918,120.000,80.000,20.000,6.720,0.000,0.0000
-85.796,9.918,120.000,80.000,25.000,7.010,0.000,0.0000
-85.796,9.918,120.000,80.000,30.000,7.390,0.000,0.0000
-85.796,9.918,120.000,80.000,35.000,7.550,0.000,0.0000
-85.796,9.918,120.000,80.000,40.000,8.140,0.000,0.0000
-85.796,9.918,120.000,80.000,50.000,8.140,0.000,0.0000
-85.796,9.918,120.000,80.000,65.000,8.260,0.000,0.0000
-85.796,9.918,120.000,80.000,90.000,8.260,0.000,0.0000
-85.796,9.918,120.000,80.000,700.000,10.300,0.000,0.0000
-85.796,10.098,120.000,100.000,-10.000,3.000,0.000,0.0000
-85.796,10.098,120.000,100.000,0.000,5.350,0.000,0.0000
-85.796,10.098,120.000,100.000,5.000,6.120,0.000,0.0000
-85.796,10.098,120.000,100.000,9.000,6.120,0.000,0.0000
-85.796,10.098,120.000,100.000,13.000,6.280,0.000,0.0000
-85.796,10.098,120.000,100.000,16.000,6.460,0.000,0.0000
-85.796,10.098,120.000,100.000,20.000,6.720,0.000,0.0000
-85.796,10.098,120.000,100.000,25.000,7.010,0.000,0.0000
-85.796,10.098,120.000,100.000,30.000,7.390,0.000,0.0000
-85.796,10.098,120.000,100.000,35.000,7.550,0.000,0.0000
-85.796,10.098,120.000,100.000,40.000,8.140,0.000,0.0000
-85.796,10.098,120.000,100.000,50.000,8.140,0.000,0.0000
-85.796,10.098,120.000,100.000,65.000,8.260,0.000,0.0000
-85.796,10.098,120.000,100.000,90.000,8.260,0.000,0.0000
-85.796,10.098,120.000,100.000,700.000,10.300,0.000,0.0000
-85.797,10.277,120.000,120.000,-10.000,3.000,0.000,0.0000
-85.797,10.277,120.000,120.000,0.000,5.350,0.000,0.0000
-85.797,10.277,120.000,120.000,5.000,6.120,0.000,0.0000
-85.797,10.277,120.000,120.000,9.000,6.120,0.000,0.0000
-85.797,10.277,120.000,120.000,13.000,6.280,0.000,0.0000
-85.797,10.277,120.000,120.000,16.000,6.460,0.000,0.0000
-85.797,10.277,120.000,120.000,20.000,6.720,0.000,0.0000
-85.797,10.277,120.000,120.000,25.000,7.010,0.000,0.0000
-85.797,10.277,120.000,120.000,30.000,7.390,0.000,0.0000
-85.797,10.277,120.000,120.000,35.000,7.550,0.000,0.0000
-85.797,10.277,120.000,120.000,40.000,8.140,0.000,0.0000
-85.797,10.277,120.000,120.000,50.000,8.140,0.000,0.0000
-85.797,10.277,120.000,120.000,65.000,8.260,0.000,0.0000
-85.797,10.277,120.000,120.000,90.000,8.260,0.000,0.0000
-85.797,10.277,120.000,120.000,700.000,10.300,0.000,0.0000
-85.797,10.457,120.000,140.000,-10.000,3.000,0.000,0.0000
-85.797,10.457,120.000,140.000,0.000,5.350,0.000,0.0000
-85.797,10.457,120.000,140.000,5.000,6.120,0.000,0.0000
-85.797,10.457,120.000,140.000,9.000,6.120,0.000,0.0000
-85.797,10.457,120.000,140.000,13.000,6.280,0.000,0.0000
-85.797,10.457,120.000,140.000,16.000,6.460,0.000,0.0000
-85.797,10.457,120.000,140.000,20.000,6.720,0.000,0.0000
-85.797,10.457,120.000,140.000,25.000,7.010,0.000,0.0000
-85.797,10.457,120.000,140.000,30.000,7.390,0.000,0.0000
-85.797,10.457,120.000,140.000,35.000,7.550,0.000,0.0000
-85.797,10.457,120.000,140.000,40.000,8.140,0.000,0.0000
-85.797,10.457,120.000,140.000,50.000,8.140,0.000,0.0000
-85.797,10.457,120.000,140.000,65.000,8.260,0.000,0.0000
-85.797,10.457,120.000,140.000,90.000,8.260,0.000,0.0000
-85.797,10.457,120.000,140.000,700.000,10.300,0.000,0.0000
-85.798,10.637,120.000,160.000,-10.000,3.000,0.000,0.0000
-85.798,10.637,120.000,160.000,0.000,5.350,0.000,0.0000
-85.798,10.637,120.000,160.000,5.000,6.120,0.000,0.0000
-85.798,10.637,120.000,160.000,9.000,6.120,0.000,0.0000
-85.798,10.637,120.000,160.000,13.000,6.280,0.000,0.0000
-85.798,10.637,120.000,160.000,16.000,6.460,0.000,0.0000
-85.798,10.637,120.000,160.000,20.000,6.720,0.000,0.0000
-85.798,10.637,120.000,160.000,25.000,7.010,0.000,0.0000
-85.798,10.637,120.000,160.000,30.000,7.390,0.000,0.0000
-85.798,10.637,120.000,160.000,35.000,7.550,0.000,0.0000
-85.798,10.637,120.000,160.000,40.000,8.140,0.000,0.0000
-85.798,10.637,120.000,160.000,50.000,8.140,0.000,0.0000
-85.798,10.637,120.000,160.000,65.000,8.260,0.000,0.0000
-85.798,10.637,120.000,160.000,90.000,8.260,0.000,0.0000
-85.798,10.637,120.000,160.000,700.000,10.300,0.000,0.0000
-85.799,10.817,120.000,180.000,-10.000,3.000,0.000,0.0000
-85.799,10.817,120.000,180.000,0.000,5.350,0.000,0.0000
-85.799,10.817,120.000,180.000,5.000,6.120,0.000,0.0000
-85.799,10.817,120.000,180.000,9.000,6.120,0.000,0.0000
-85.799,10.817,120.000,180.000,13.000,6.280,0.000,0.0000
