> -100 contour -Z-100
273.710203794	10.95	-30
273.7	10.9601518691	-30
273.65942665	11	-30
273.65	11.0091256708	-30
273.607219309	11.05	-30
273.6	11.0568301767	-30
273.553808671	11.1	-30
273.55	11.1035397053	-30
273.5	11.1495042922	-30
273.499454292	11.15	-30
273.45	11.1948236555	-30
273.444260834	11.2	-30
273.4	11.2399504088	-30
273.388848513	11.25	-30
273.35	11.2851085052	-30
273.333545001	11.3	-30
273.3	11.3304732606	-30
273.278579752	11.35	-30
273.25	11.3761451021	-30
273.224035543	11.4	-30
273.2	11.4221226424	-30
273.169821492	11.45	-30
273.15	11.4682859153	-30
273.115676004	11.5	-30
> -20 contour -Z-20
276	8.95829740539	-20
275.95	8.99023530856	-20
275.934778263	9	-20
275.9	9.02172039151	-20
275.85569343	9.05	-20
275.85	9.05354396403	-20
275.8	9.08473829776	-20
275.77611683	9.1	-20
275.75	9.11630344093	-20
275.7	9.14842521138	-20
275.697560713	9.15	-20
275.65	9.18007641286	-20
275.619501635	9.2	-20
275.6	9.21252211034	-20
275.55	9.24536117129	-20
275.542985253	9.25	-20
275.5	9.27800737172	-20
275.467075217	9.3	-20
275.45	9.31126538515	-20
275.4	9.34457429573	-20
275.39181543	9.35	-20
275.35	9.37735004276	-20
275.315605924	9.4	-20
275.3	9.41013992131	-20
275.25	9.44214286804	-20
275.237422514	9.45	-20
275.2	9.4729473263	-20
275.155152518	9.5	-20
275.15	9.50304912329	-20
275.1	9.5311615631	-20
275.065529305	9.55	-20
275.05	9.55829952359	-20
275	9.58378507793	-20
274.967253405	9.6	-20
274.95	9.60836758018	-20
274.9	9.63181904405	-20
274.861098447	9.65	-20
274.85	9.65511503816	-20
274.8	9.67795898914	-20
274.75349842	9.7	-20
274.75	9.70165207982	-20
274.7	9.72570614666	-20
274.652942118	9.75	-20
274.65	9.75152976513	-20
274.6	9.77864007503	-20
274.563672364	9.8	-20
274.55	9.80816877186	-20
274.5	9.83999449089	-20
274.485261153	9.85	-20
274.45	9.87445470095	-20
274.415641785	9.9	-20
274.4	9.91189554632	-20
274.352789354	9.95	-20
274.35	9.95230083466	-20
274.3	9.99537640959	-20
274.294853025	10	-20
274.25	10.041086252	-20
274.240619332	10.05	-20
274.2	10.0892694093	-20
274.189227656	10.1	-20
274.15	10.1397017069	-20
274.140074677	10.15	-20
274.1	10.1922516823	-20
274.092805186	10.2	-20
274.05	10.2469182365	-20
274.047239402	10.25	-20
274.003152585	10.3	-20
274	10.3036337018	-20
273.960394952	10.35	-20
273.95	10.3624289006	-20
273.918935829	10.4	-20
273.9	10.4233667135	-20
273.878545921	10.45	-20
273.85	10.486002177	-20
273.838893502	10.5	-20
273.8	10.5494254264	-20
273.799544234	10.55	-20
273.759295401	10.6	-20
273.75	10.611428076	-20
273.718137926	10.65	-20
273.7	10.671544522	-20
273.675548734	10.7	-20
273.65	10.7289750397	-20
273.631023581	10.75	-20
273.6	10.7833766237	-20
